"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset_name","diameter","n_faces","n_steps","n_times","n_vertices","noise_factor","subdivisions","diff_dist","diff_dist_per_vertex","diff_duration","diff_duration_per_vertex","diff_seq_duration","diff_seq_duration_per_time_and_vertex","diff_seq_per_time_and_vertex","diff_seq_per_time_vertex_diameter","geodesic_dist","geodesic_dist_per_vertex","geodesic_duration","geodesic_regression_duration","geodesic_regression_duration_per_vertex","line_duration","linear_dist","linear_dist_per_vertex","linear_regression_duration","linear_regression_duration_per_vertex","relative_diff_dist","relative_diff_duration","relative_diff_seq_duration","relative_diff_seq_per_time_and_vertex","run_name"
"run_7lyvlzqm","running","-","ninamiolane","","2023-07-03T20:30:16.000Z","1751","","synthetic","162000","1280","5","5","642","0.01","3","-717113884057.7758","-1116999819.4046352","-760.6259927749634","-1.1847756896806283","-967.8063569068908","-0.30149730744762954","29.67229213369172","0.00018316229712155385","717113955514.3776","1116999930.7077532","967.8067572116852","760.6262233257294","1.184776048793971","0.00040030479431152344","71456.60176425154","111.30311801285286","0.00023055076599121096","3.591133426654376e-7","-10035656.137464616","-3299169.2285418822","-2417673.6593210245","-753.1693642744625","run_7lyvlzqm"
"run_r3ffn1fr","finished","-","ninamiolane","","2023-07-03T20:23:13.000Z","422","","synthetic","5400","320","5","10","162","0.01","2","-49320532.60926503","-304447.73215595697","-95.17342019081116","-0.5874902480914269","-312.56883096694946","-0.1929437228191046","1.2370833613208636","0.00022908951135571548","49321636.938989475","304454.54900610785","312.5691816806793","95.1735577583313","0.58749109727365","0.00035071372985839844","1104.3297244433522","6.81685015088489","0.00013756752014160156","8.491822230963059e-7","-44661.05685430636","-691830.6013864818","-891236.3684568321","-550.1459064548346","run_r3ffn1fr"
"run_bngmbqgk","finished","-","ninamiolane","","2023-07-03T20:17:24.000Z","347","","synthetic","5400","320","5","5","162","0.01","2","-48310449.45408288","-298212.65095112886","-109.90505695343018","-0.6784262774903097","-224.9741554260254","-0.27774587089632763","1.893101455693789","0.000350574343646998","48311595.96289972","298219.72816604766","224.9744951725006","109.9052164554596","0.6784272620707382","0.00033974647521972656","1146.5088168420614","7.077214918778156","0.0001595020294189453","9.84580428512008e-7","-42137.00648822654","-689051.1509715994","-662182.4561403509","-817.5092051115444","run_bngmbqgk"
"run_3yr30o61","finished","-","ninamiolane","","2023-07-03T20:14:54.000Z","148","","synthetic","180","80","5","10","42","0.01","1","-4093.4059413499","-97.46204622261666","-23.50893783569336","-0.5597366151355562","-111.21621584892272","-0.2648005139260065","0.0954300436583524","0.000530166909213069","4115.4689418944945","97.98735575939271","111.216539144516","23.509037971496586","0.5597389993213472","0.00032329559326171875","22.06300054459475","0.5253095367760655","0.00010013580322265624","0.000002384185791015625","-185.532603921036","-234770.55238095237","-344007.83112094394","-819.0662645736761","run_3yr30o61"
"run_xx50xbxp","finished","-","ninamiolane","","2023-07-03T20:13:23.000Z","90","","synthetic","180","80","5","5","42","0.01","1","-4059.593420731813","-96.6569862079003","-24.64409327507019","-0.5867641255969093","-51.68930435180664","-0.24613954453241255","0.147891078442137","0.0008216171024563167","4082.838959797425","97.2104514237482","51.689528942108154","24.644197463989254","0.5867666062854585","0.00022459030151367188","23.245539065612363","0.5534652158479134","0.0001041889190673828","0.0000024806885492234004","-174.63967642450842","-236532.76659038904","-230149.31634819537","-1095.9491254675968","run_xx50xbxp"
"run_23m5so82","finished","-","ninamiolane","","2023-07-03T19:50:50.000Z","1351","","synthetic","162000","1280","3","10","642","0.01","3","-729694549582.4773","-1136595871.6237965","-500.9225242137909","-0.7802531529809827","-823.7373461723328","-0.12830799784615776","20.139801763904785","0.0001243197639747209","729694620806.868","1136595982.565215","823.737765789032","500.9226770401001","0.7802533910281932","0.00041961669921875","71224.39075447358","110.94141862067536","0.00015282630920410156","2.3804721059828905e-7","-10245009.354982028","-3277724.4102964117","-1963070.9352272728","-305.7742889762107","run_23m5so82"
"run_oof1x6cw","finished","-","ninamiolane","","2023-07-03T19:31:44.000Z","1145","","synthetic","162000","1280","3","5","642","0.01","3","-741793925473.4446","-1155442251.5162687","-438.9344878196716","-0.6836985791583671","-684.0676152706146","-0.2131051760967647","29.99820370942153","0.00018517409697173785","741793997717.839","1155442364.0464785","684.0679657459259","438.9347195625305","0.6836989401285523","0.0003504753112792969","72244.39444981632","112.5302094233899","0.00023174285888671875","3.609701851818049e-7","-10267840.586423945","-1894058.3106995884","-1951828.2551020407","-608.0461853900439","run_oof1x6cw"
"run_4po0yp68","finished","-","ninamiolane","","2023-07-03T19:27:02.000Z","280","","synthetic","5400","320","3","10","162","0.01","2","-51206178.53138506","-316087.5217986732","-91.22542452812196","-0.5631199044945799","-175.6430938243866","-0.10842166285455963","1.342308916845907","0.0002485757253418346","51207375.97473925","316094.9134243164","175.6435055732727","91.225608587265","0.5631210406621298","0.0004117488861083984","1197.443354197884","7.391625643196814","0.00018405914306640625","0.0000011361675497926311","-42762.923483496124","-495631.0401554404","-426578.18818760855","-263.3198692516102","run_4po0yp68"
"run_0eqv3p85","finished","-","ninamiolane","","2023-07-03T19:22:44.000Z","256","","synthetic","5400","320","3","5","162","0.01","2","-54086442.5069603","-333866.9290553105","-102.77537178993224","-0.6344158752464953","-139.71482515335083","-0.17248743846092696","2.095685672554381","0.0003880899393619224","54087714.4603709","333874.78061957343","139.715096950531","102.77554869651794","0.6344169672624564","0.00027179718017578125","1271.953410594537","7.851564262929241","0.00017690658569335938","0.0000010920159610701196","-42522.345595723666","-580958.4272237197","-514040.7456140351","-634.6182044617717","run_0eqv3p85"
"run_k1zd3cnx","finished","-","ninamiolane","","2023-07-03T19:21:02.000Z","95","","synthetic","180","80","3","10","42","0.01","1","-3038.139682118002","-72.33665909804766","-31.219911098480225","-0.7433312166304815","-52.267218828201294","-0.124445759114765","0.08218993529861879","0.0004566107516589933","3057.1876640319892","72.79018247695213","52.26754426956177","31.2200288772583","0.7433340208871024","0.0003254413604736328","19.04798191398716","0.4535233789044562","0.00011777877807617188","0.0000028042566208612353","-159.49929477238004","-265072.46558704454","-160604.10622710624","-382.3907291121577","run_k1zd3cnx"
